,Year,Month,Flow,Banff_precip,Lake Louise_precip,Calgary Intl A_precip,Lake Louise_avetemp_avg_temp,Calgary Intl A_avetemp_avg_temp,Lake Louise_max_temp,Calgary Intl A_max_temp,Lake Louise_min_temp,Calgary Intl A_min_temp,nao.long,pdo.timeseries.cobe2-sst,pdo.timeseries.ersstv5,pdo.timeseries.hdsst1-1,pdo.timeseries.sstens,pna,SOI.dp3,amo,nino4.long.anom,nino3.long.anom,nino34.long.anom,AO
1921-02-01,1921.0,2.0,0.0,40.4,34.5,15.2,-9.3,-4.1,8.3,15.6,-37.2,-23.3,0.07,-0.875,-1.297,-0.575,-1.0,-0.352,0.585,-0.25,-0.55,-0.28,-0.52,0.4878
1921-03-01,1921.0,3.0,24.685,43.9,72.1,49.0,-8.1,-5.0,8.3,13.9,-37.2,-35.0,2.68,-0.693,-0.687,-0.744,-0.785,-0.938,1.072,-0.24,-1.02,-1.14,-1.42,-0.12580000000000008
1921-04-01,1921.0,4.0,38.142,27.7,60.5,54.9,-1.2,4.5,11.7,21.1,-21.7,-8.9,-0.09,-1.32,-1.459,-1.192,-1.428,0.166,-1.279,-0.29,-0.36,-0.65,-0.55,-0.2082
1921-05-01,1921.0,5.0,153.8475,34.5,68.8,18.5,5.2,10.0,20.6,27.8,-10.6,-3.9,-0.64,-1.491,-1.257,-1.593,-1.518,0.37,-0.011,-0.47,-0.76,-0.9,-0.92,0.19140000000000001
1921-06-01,1921.0,6.0,278.75,32.0,112.0,25.1,9.7,15.8,23.9,30.0,-4.4,3.3,-1.6,-0.637,-0.986,-1.218,-0.996,-0.30200000000000005,4.073,-0.48,-0.62,-0.16,-0.21,0.11339999999999999
1921-07-01,1921.0,7.0,201.66,32.5,41.9,52.6,11.3,17.7,27.8,35.0,-5.0,2.2,-0.41,-1.081,-1.076,-1.725,-1.358,-0.166,0.29,-0.36,-0.46,-0.25,-0.27,-0.05760000000000002
1921-08-01,1921.0,8.0,120.7675,35.6,41.1,40.9,10.1,16.4,26.1,32.8,-4.4,2.2,-0.65,-1.263,-1.235,-0.795,-1.166,-0.002000000000000024,-0.878,-0.64,-0.17,-0.6,-0.29,-0.039999999999999994
1921-09-01,1921.0,9.0,65.1875,54.9,82.6,27.2,4.6,8.6,15.0,26.7,-8.9,-6.1,-1.43,-1.029,-1.098,-0.986,-1.13,-0.5940000000000001,0.456,-0.44,-0.42,-0.38,-0.17,0.292
1921-10-01,1921.0,10.0,0.0,20.6,44.7,2.0,1.9,8.7,14.4,27.8,-18.9,-6.1,-0.22,-1.012,-1.164,-0.328,-0.911,0.5820000000000001,0.974,-0.1,-0.21,-0.02,0.04,0.6564
1921-11-01,1921.0,11.0,0.0,43.7,101.6,33.0,-8.3,-6.4,8.9,19.4,-40.0,-32.2,-1.22,-0.245,-0.562,0.681,-0.065,-1.1400000000000001,0.758,-0.26,-0.69,-0.89,-1.03,0.4558
1921-12-01,1921.0,12.0,0.0,28.2,86.6,1.3,-17.0,-6.8,4.4,12.2,-47.2,-35.0,2.18,0.181,-0.097,0.641,0.219,-1.174,0.815,-0.16,-0.16,-0.79,-0.5,1.3064
1922-01-01,1922.0,1.0,0.0,24.6,54.6,8.4,-17.9,-8.2,-1.1,11.7,-41.7,-32.2,0.64,-0.181,-0.179,0.109,-0.106,-0.572,0.785,-0.21,-0.47,-0.72,-0.54,-0.473
1922-02-01,1922.0,2.0,0.0,19.3,79.0,4.6,-17.9,-14.4,0.0,8.3,-42.2,-32.2,2.97,-0.977,-1.024,-0.839,-1.034,-1.02,0.773,-0.24,0.04,-0.08,-0.07,1.2244
1922-03-01,1922.0,3.0,21.3425,27.9,52.56,13.0,-7.8,-3.3,5.6,11.1,-35.6,-26.1,-0.23,-1.057,-1.27,-0.558,-1.044,-0.49799999999999994,0.481,-0.42,0.04,-0.13,0.08,0.3571999999999999
1922-04-01,1922.0,4.0,36.888,42.9,49.5,40.9,-1.0,3.4,14.4,22.8,-22.2,-12.2,0.8,-1.399,-1.427,-0.657,-1.265,-0.088,-0.688,-0.58,-0.4,-0.49,-0.54,-0.5469999999999999
1922-05-01,1922.0,5.0,120.115,17.3,38.6,10.4,4.7,10.8,22.2,28.3,-8.9,-3.3,2.36,-1.6,-1.436,-0.981,-1.437,0.22400000000000003,-0.762,-0.62,0.01,-0.13,0.22,-0.29300000000000004
1922-06-01,1922.0,6.0,254.85,24.6,58.4,48.3,9.8,16.0,23.9,32.2,-5.0,0.0,0.79,-0.907,-0.853,-1.085,-0.999,-0.31399999999999995,0.449,-0.6,-0.46,-0.63,-0.44,0.1444
1922-07-01,1922.0,7.0,171.36,18.3,30.2,50.5,11.0,16.8,27.8,32.8,-3.9,3.3,1.79,-0.419,-0.422,-0.487,-0.466,-0.11799999999999997,0.233,-0.83,-0.11,-0.79,-0.44,-0.001200000000000001
1922-08-01,1922.0,8.0,141.55,56.9,72.4,36.1,11.4,17.5,27.8,35.0,-3.3,3.3,0.09,-0.509,-0.095,-0.971,-0.54,0.10399999999999998,-0.276,-0.74,-0.42,-1.19,-0.78,0.046200000000000005
1922-09-01,1922.0,9.0,86.965,24.9,43.4,39.6,7.3,13.3,20.6,31.1,-5.0,-1.7,-0.43,-0.547,-0.15,-0.58,-0.412,-0.48600000000000004,0.463,-0.64,-0.42,-0.76,-0.38,0.3942
1922-10-01,1922.0,10.0,0.0,26.2,47.78,6.1,2.6,7.1,15.6,22.8,-9.4,-9.4,-3.95,0.163,-0.053,0.076,0.066,0.7979999999999999,0.551,-0.43,-0.48,-0.39,-0.26,0.08280000000000001
1922-11-01,1922.0,11.0,0.0,10.7,134.1,4.8,-8.0,-0.2,2.8,18.3,-25.6,-19.4,-0.05,-0.494,-0.483,-0.273,-0.449,0.5479999999999999,0.758,-0.45,-0.29,-0.79,-0.31,-0.4024
1922-12-01,1922.0,12.0,0.0,18.0,73.7,7.4,-16.4,-11.9,1.7,12.2,-41.1,-34.4,1.47,0.11,0.2,0.068,0.111,-1.02,1.207,-0.38,-0.66,-0.74,-0.53,1.2244
1923-01-01,1923.0,1.0,0.0,20.3,94.2,7.6,-13.4,-8.4,-1.1,10.6,-39.4,-31.7,1.84,0.399,0.1,-0.061,0.151,-0.5,0.561,-0.4,-0.36,-0.47,-0.41,-0.2786
1923-02-01,1923.0,2.0,0.0,5.8,52.8,15.0,-14.0,-7.9,5.0,17.2,-50.6,-39.4,2.77,-0.257,-0.658,0.009,-0.341,-0.4960000000000001,0.336,-0.49,-0.33,-0.74,-0.76,-0.14299999999999996
1923-03-01,1923.0,3.0,16.125,9.9,103.9,57.2,-7.5,-2.8,11.1,16.1,-32.8,-21.1,-0.1,-0.453,-0.785,-0.043,-0.461,-0.20200000000000004,0.844,-0.53,-0.23,-1.06,-0.85,0.2628
1923-04-01,1923.0,4.0,30.19,40.4,40.1,24.9,-0.8,4.5,17.8,27.8,-31.7,-18.9,-1.19,-0.043,-0.301,0.089,-0.102,-0.442,0.809,-0.62,-0.03,-0.55,-0.55,-0.05800000000000001
1923-05-01,1923.0,5.0,144.9975,86.6,57.7,114.8,4.8,10.5,18.9,26.1,-8.9,-5.6,0.35,-0.068,0.36,-0.147,0.039,-0.45999999999999996,-0.011,-0.55,-0.2,-0.27,-0.25,0.2574
1923-06-01,1923.0,6.0,476.4,142.7,47.8,196.3,9.7,14.6,24.4,29.4,-2.8,4.4,0.53,-0.327,-0.8,-0.043,-0.447,0.5,-0.174,-0.66,-0.28,-0.04,-0.15,0.18519999999999998
1923-07-01,1923.0,7.0,250.8,61.5,28.4,85.3,11.7,17.1,28.3,32.8,-0.6,2.2,1.59,0.711,0.592,0.374,0.562,0.38,-1.115,-0.74,-0.43,0.09,-0.2,0.08079999999999998
1923-08-01,1923.0,8.0,167.0,31.5,53.6,30.7,10.2,15.4,26.1,31.1,-3.3,2.2,0.73,0.331,0.336,-0.234,0.146,-0.156,-2.14,-0.89,-0.12,0.07,0.2,-0.2886
1923-09-01,1923.0,9.0,104.785,54.6,36.8,14.0,6.7,12.6,23.3,32.2,-8.3,-5.0,2.64,0.355,0.063,-0.4,0.009,-0.17600000000000002,-1.457,-0.72,0.11,0.55,0.64,0.35259999999999997
1923-10-01,1923.0,10.0,0.0,16.5,71.6,0.0,0.9,6.0,19.4,26.1,-22.2,-16.1,1.34,0.795,0.389,0.767,0.667,0.466,-0.721,-0.45,0.38,0.42,0.79,0.2056
1923-11-01,1923.0,11.0,0.0,16.8,12.7,11.2,-6.1,3.4,5.6,21.1,-20.6,-16.7,-1.97,0.564,-0.134,1.071,0.522,0.192,-1.407,-0.38,0.49,0.5,0.87,-0.25620000000000004
1923-12-01,1923.0,12.0,0.0,50.0,203.7,27.4,-11.7,-6.0,2.2,11.1,-44.4,-37.2,1.25,0.145,-0.252,0.098,-0.005,-0.962,0.13,-0.13,0.33,0.72,1.02,0.3711999999999999
1924-01-01,1924.0,1.0,0.0,17.5,89.2,21.3,-15.0,-10.2,2.8,13.9,-45.0,-31.7,0.86,-0.194,-0.742,0.367,-0.207,-1.0219999999999998,-0.681,-0.25,0.11,-0.03,0.46,-0.22299999999999995
1924-02-01,1924.0,2.0,0.0,57.7,33.3,27.9,-8.0,-2.3,5.0,15.0,-29.4,-27.8,-1.62,-0.092,-0.801,0.777,-0.052,-0.828,0.006,-0.36,0.2,0.16,0.63,-0.6808
1924-03-01,1924.0,3.0,26.1875,10.7,55.6,61.0,-8.3,-2.8,5.6,10.0,-27.2,-16.7,-1.88,0.136,-0.443,0.39,0.007,0.33599999999999997,0.111,-0.32,0.25,-0.04,0.39,0.29159999999999997
1924-04-01,1924.0,4.0,37.442,29.7,17.8,31.8,-1.8,3.6,13.3,22.2,-23.3,-12.2,-0.94,-0.38,-0.835,0.426,-0.313,-0.6119999999999999,-1.954,-0.34,-0.07,-0.34,-0.02,0.29359999999999997
1924-05-01,1924.0,5.0,144.38,26.7,47.2,22.6,6.2,12.0,23.3,31.7,-7.2,-2.2,-0.55,0.122,-0.132,-0.395,-0.15,-0.03799999999999999,1.189,-0.22,-0.52,-1.14,-0.85,0.2784000000000001
1924-06-01,1924.0,6.0,221.575,100.3,11.4,127.0,7.7,12.3,26.7,28.9,-6.1,0.0,-2.09,0.369,-0.09,0.208,0.14,-0.06200000000000001,0.845,-0.39,-0.33,-0.9,-0.67,-0.3392
1924-07-01,1924.0,7.0,221.98,51.1,49.3,63.8,11.3,17.7,31.1,33.9,-3.9,3.3,0.65,-0.474,-0.409,-0.659,-0.574,-0.06600000000000003,0.781,-0.56,-0.55,-1.03,-0.98,-0.1596
1924-08-01,1924.0,8.0,178.25,68.8,5.1,113.3,10.0,14.7,24.4,33.3,-6.7,1.1,0.55,-1.037,-0.771,-0.74,-0.911,-0.094,0.882,-0.6,-0.76,-0.8,-0.78,-0.3942
1924-09-01,1924.0,9.0,100.18,25.1,88.9,32.0,7.0,12.5,24.4,30.0,-8.3,-3.3,0.71,-1.048,-1.29,-0.638,-1.076,0.14799999999999996,0.744,-0.57,-0.79,-0.94,-0.86,0.2246
1924-10-01,1924.0,10.0,0.0,21.3,66.3,23.9,1.9,7.3,15.0,23.3,-10.6,-7.2,0.5,-1.437,-1.755,-1.071,-1.523,-0.244,0.626,-0.45,-0.72,-0.4,-0.46,-0.12120000000000002
1924-11-01,1924.0,11.0,0.0,25.4,80.0,35.6,-9.0,-3.5,1.7,17.8,-31.1,-26.7,-0.21,-0.928,-1.393,-0.141,-0.911,-0.536,1.022,-0.45,-1.09,-0.96,-1.09,-0.0258
1924-12-01,1924.0,12.0,0.0,95.5,64.8,56.9,-18.0,-13.5,3.9,11.7,-49.4,-42.8,3.86,-0.404,-0.542,0.372,-0.236,-1.08,0.482,-0.4,-0.48,-0.82,-0.66,-0.5412
1925-01-01,1925.0,1.0,0.0,34.0,164.8,9.1,-11.5,-10.8,2.2,8.3,-34.4,-28.9,4.23,-0.602,-1.169,-0.071,-0.672,-0.5780000000000001,0.544,-0.48,-1.09,-0.92,-1.03,0.47619999999999996
1925-02-01,1925.0,2.0,0.0,24.6,12.7,10.4,-7.5,-8.3,3.9,9.4,-31.1,-30.0,1.95,-0.127,-0.856,0.187,-0.31,-0.42400000000000004,1.224,-0.38,-0.8,-0.09,-0.47,0.13099999999999995
1925-03-01,1925.0,3.0,28.175,11.4,71.1,36.8,-7.1,-2.5,6.7,15.6,-37.8,-30.0,-2.0,-0.067,-0.735,-0.023,-0.312,-0.336,1.522,-0.38,-0.74,-0.13,-0.53,0.17639999999999995
1925-04-01,1925.0,4.0,50.544,19.3,14.0,28.7,1.5,6.1,15.6,23.9,-14.4,-7.2,2.59,-0.498,-1.012,0.486,-0.393,-0.18600000000000003,1.484,-0.39,-0.52,-0.23,-0.52,-0.2758
1925-05-01,1925.0,5.0,197.3475,23.1,29.2,14.7,6.0,11.3,21.7,29.4,-9.4,-6.7,1.12,-0.384,-0.441,-0.23,-0.402,0.8539999999999999,-0.297,-0.3,-0.45,-0.22,-0.4,-0.35239999999999994
1925-06-01,1925.0,6.0,289.525,71.6,73.4,82.6,9.8,14.5,28.9,31.1,-4.4,0.6,-2.2,-0.473,-0.765,-1.36,-0.926,0.03600000000000003,-0.819,-0.45,-0.66,0.34,-0.18,-0.11720000000000001
1925-07-01,1925.0,7.0,184.84,37.8,73.9,50.8,12.6,16.9,28.9,33.9,-3.9,3.9,1.37,-0.09,-0.33,-0.245,-0.25,-0.04200000000000001,-1.313,-0.47,-0.04,0.82,0.5,-0.044199999999999996
1925-08-01,1925.0,8.0,149.2,72.6,42.9,40.9,10.3,14.8,29.4,32.8,-3.9,-0.6,1.43,-0.239,-0.127,-1.271,-0.598,0.32799999999999996,-1.241,-0.5,0.12,0.86,0.68,-0.268
1925-09-01,1925.0,9.0,107.11,98.8,12.4,129.0,5.8,9.3,21.1,28.3,-4.4,-3.9,-0.66,0.482,0.445,-0.184,0.245,-0.258,-0.657,-0.42,0.21,0.83,0.77,-0.19999999999999998
1925-10-01,1925.0,10.0,0.0,18.3,91.9,33.8,-0.8,0.7,13.9,20.6,-24.4,-20.6,-0.98,0.778,0.572,0.792,0.725,0.20199999999999996,-1.496,-0.27,0.3,0.83,0.85,-0.4008000000000001
1925-11-01,1925.0,11.0,0.0,17.3,34.3,16.3,-6.0,-1.4,5.6,14.4,-27.8,-18.3,-2.6,0.996,0.943,1.157,1.048,0.17199999999999996,-0.968,-0.36,0.55,0.84,1.0,-0.5388
1925-12-01,1925.0,12.0,0.0,6.4,55.0,5.6,-6.5,-0.3,3.3,16.7,-26.1,-16.1,-0.72,1.167,0.662,1.483,1.15,0.5640000000000001,-0.892,-0.15,0.76,1.51,1.6,0.041600000000000005
1926-01-01,1926.0,1.0,0.0,8.1,65.32000000000001,7.1,-11.5,-1.6,0.0,10.6,-30.6,-17.8,1.7,1.419,0.873,2.179,1.546,1.1179999999999999,-0.619,-0.06,0.5,1.49,1.52,0.10139999999999993
1926-02-01,1926.0,2.0,0.0,9.7,40.6,24.1,-6.5,-2.1,5.6,14.4,-29.4,-22.2,1.84,1.464,1.08,1.773,1.514,0.7220000000000001,-1.556,-0.04,0.76,1.08,1.29,-0.4709999999999999
1926-03-01,1926.0,3.0,30.7175,10.4,49.5,13.0,-3.1,1.7,10.0,20.0,-20.6,-9.4,0.56,1.696,1.156,1.353,1.457,0.738,-1.646,-0.17,0.69,1.16,1.19,-0.441
1926-04-01,1926.0,4.0,58.32,9.7,32.5,26.4,1.6,6.2,22.8,29.4,-23.9,-15.6,2.33,2.087,1.766,1.459,1.871,0.9040000000000001,-0.752,-0.1,0.41,1.07,1.01,-0.33699999999999997
1926-05-01,1926.0,5.0,73.35,31.5,20.8,12.2,6.2,11.2,23.3,24.4,-7.8,-2.2,-1.19,2.385,2.209,1.601,2.155,0.158,-0.284,-0.18,0.52,0.82,0.83,0.08159999999999998
1926-06-01,1926.0,6.0,138.855,66.3,80.3,116.6,9.1,13.3,27.8,35.0,-6.7,-0.6,-1.79,1.946,1.518,1.63,1.784,-0.736,-1.047,-0.23,0.35,0.54,0.61,-0.1014
1926-07-01,1926.0,7.0,144.76,17.3,32.0,29.7,13.1,18.1,31.1,33.3,-3.9,1.7,-0.69,2.002,2.102,1.05,1.816,-0.29800000000000004,-0.086,-0.28,0.16,0.71,0.63,-0.1252
1926-08-01,1926.0,8.0,107.7525,75.9,37.1,81.8,10.0,13.6,26.7,31.1,-5.6,2.2,2.06,1.448,1.798,0.511,1.301,0.08800000000000001,-0.92,-0.33,0.03,0.09,0.15,0.3686
1926-09-01,1926.0,9.0,165.7,93.2,49.5,232.9,2.2,6.1,20.0,26.1,-25.0,-13.3,0.92,1.305,1.632,0.475,1.152,0.26599999999999996,0.117,-0.22,-0.03,-0.23,-0.07,-0.1112
1926-10-01,1926.0,10.0,0.0,17.3,14.2,18.8,2.1,6.8,14.4,24.4,-10.6,-5.6,-4.16,1.324,1.569,0.817,1.255,-0.12599999999999997,0.244,0.07,-0.38,-0.23,-0.39,-0.18860000000000002
1926-11-01,1926.0,11.0,0.0,31.2,13.5,38.9,-3.6,-4.1,8.9,16.7,-17.2,-22.2,0.12,2.065,2.023,1.836,2.038,-0.21199999999999997,0.071,-0.09,-0.53,-0.28,-0.27,-0.054000000000000006
1926-12-01,1926.0,12.0,0.0,30.2,94.7,18.0,-14.0,-8.7,3.3,11.7,-45.6,-30.6,-0.51,2.029,1.632,1.731,1.838,-0.6519999999999999,0.587,-0.01,-0.36,-0.12,-0.23,-0.4779999999999999
1927-01-01,1927.0,1.0,0.0,18.5,10.2,3.6,-16.3,-9.9,1.1,8.3,-44.4,-32.8,2.15,1.126,0.713,1.529,1.135,-1.142,0.513,0.01,-0.12,0.05,0.1,1.1614
1927-02-01,1927.0,2.0,0.0,45.5,53.6,17.8,-11.6,-8.5,3.9,10.0,-35.0,-34.4,1.09,1.579,1.134,1.934,1.602,-0.692,0.006,0.01,0.12,0.34,0.23,0.17819999999999994
1927-03-01,1927.0,3.0,28.2525,6.4,17.8,21.3,-7.8,-2.3,7.8,12.8,-28.9,-18.9,2.58,0.899,0.776,1.268,1.005,0.172,1.841,-0.05,-0.34,-0.18,-0.18,-0.011999999999999988
1927-04-01,1927.0,4.0,53.028,13.0,29.2,1.8,-2.0,2.5,15.6,24.4,-23.9,-20.6,1.39,0.106,0.163,0.913,0.379,0.236,0.746,-0.1,-0.08,-0.33,-0.27,0.7842
1927-05-01,1927.0,5.0,90.7225,64.3,51.6,69.3,3.8,7.2,18.3,25.0,-8.3,-4.4,-2.03,-0.096,0.137,-0.332,-0.113,-0.25799999999999995,0.624,0.01,-0.52,-0.61,-0.59,0.1284
1927-06-01,1927.0,6.0,399.2,44.2,63.8,111.8,9.2,13.4,26.1,27.2,-4.4,0.6,-1.6,0.453,0.485,0.34,0.448,-0.322,0.913,-0.14,-0.27,-0.26,-0.15,-0.16299999999999998
1927-07-01,1927.0,7.0,284.76,75.2,53.6,245.4,11.7,15.7,30.0,29.4,-2.2,4.4,-0.16,-0.529,-0.171,-0.618,-0.48,-0.254,0.167,-0.25,-0.26,-0.45,-0.31,-0.121
1927-08-01,1927.0,8.0,194.275,61.5,68.8,71.4,10.8,15.6,26.1,29.4,-2.8,4.4,1.6,-0.774,-0.252,-0.899,-0.651,0.16599999999999998,-0.749,-0.23,-0.08,-0.2,-0.09,-0.11880000000000002
1927-09-01,1927.0,9.0,163.725,58.9,3.8,110.7,6.1,10.3,20.6,25.6,-6.1,-2.8,-1.77,-0.117,0.266,-0.801,-0.231,-0.09400000000000001,-0.073,-0.15,-0.28,-0.01,-0.16,-0.3942
1927-10-01,1927.0,10.0,0.0,37.6,30.7,25.1,2.3,6.8,16.7,24.4,-11.1,-8.9,-2.04,-0.39,-0.457,-0.54,-0.516,-0.276,-0.55,0.04,-0.08,0.13,0.27,-0.10639999999999998
1927-11-01,1927.0,11.0,0.0,56.6,174.8,46.7,-9.9,-9.8,3.3,12.2,-30.0,-24.4,-1.25,-0.171,-0.285,-0.157,-0.279,-0.946,-0.914,0.1,-0.25,-0.08,-0.04,0.6752
1927-12-01,1927.0,12.0,0.0,29.2,114.6,32.8,-19.7,-16.0,1.1,9.4,-47.2,-35.6,-3.14,-0.238,-0.24,-0.355,-0.309,-1.3800000000000001,0.747,-0.03,0.14,-0.04,0.25,-0.6106
1928-01-01,1928.0,1.0,0.0,18.5,80.5,12.4,-12.3,-5.1,7.2,15.0,-41.7,-34.4,3.04,0.512,0.282,0.634,0.487,-1.158,-1.219,-0.11,0.25,0.14,0.47,0.1508000000000001
1928-02-01,1928.0,2.0,0.0,9.1,55.4,21.3,-10.4,-2.7,4.4,14.4,-38.3,-26.7,3.52,0.739,0.556,0.867,0.739,-0.4919999999999999,0.955,-0.22,0.24,0.03,0.21,0.2098
1928-03-01,1928.0,3.0,66.0225,37.3,41.4,32.3,-4.5,-0.5,12.8,20.0,-25.0,-16.7,-0.94,0.86,0.815,0.693,0.803,-0.014000000000000012,1.376,-0.21,0.01,-0.2,-0.24,-0.9885999999999999
1928-04-01,1928.0,4.0,54.386,25.9,49.8,24.1,-2.6,2.1,16.7,25.6,-23.9,-11.1,1.09,0.521,0.526,0.619,0.562,-0.426,1.442,-0.39,0.03,-0.34,-0.22,0.1254
1928-05-01,1928.0,5.0,214.57,16.8,23.1,4.8,6.3,13.0,27.2,32.2,-15.0,-3.9,-2.9,0.586,0.654,0.51,0.617,0.784,-0.085,-0.36,0.04,-0.28,-0.04,0.5317999999999999
1928-06-01,1928.0,6.0,417.85,153.7,77.2,214.6,9.3,12.6,25.6,27.2,-5.0,-1.1,-1.89,0.925,1.037,0.525,0.846,0.31,-1.151,-0.3,-0.09,-0.53,-0.26,0.04619999999999999
1928-07-01,1928.0,7.0,309.5,40.4,64.91999999999999,38.9,13.2,16.7,31.1,32.2,-1.7,3.3,2.21,-0.119,-0.289,0.23,-0.121,-0.184,-0.02,-0.3,-0.24,-0.25,0.02,0.22280000000000005
1928-08-01,1928.0,8.0,138.6,52.1,67.6,48.3,10.2,14.8,28.9,32.2,-7.2,0.0,-1.8,-0.351,-0.446,-0.448,-0.482,0.6499999999999999,0.795,-0.33,-0.16,-0.39,-0.28,-0.008200000000000002
1928-09-01,1928.0,9.0,88.335,6.9,16.5,1.0,7.6,11.6,26.1,30.6,-11.7,-7.8,-1.93,-1.248,-1.223,-1.111,-1.266,0.834,0.744,-0.23,-0.28,-0.21,-0.13,0.44939999999999997
1928-10-01,1928.0,10.0,0.0,24.9,44.7,13.7,-0.3,3.4,8.9,21.7,-17.8,-16.1,0.15,-0.896,-0.769,-0.654,-0.813,0.21600000000000003,0.766,-0.17,-0.26,-0.27,-0.12,-0.16
1928-11-01,1928.0,11.0,0.0,6.6,44.5,5.8,-7.2,0.8,4.4,17.8,-24.4,-15.0,1.68,-0.053,0.203,-0.138,0.0,0.6519999999999999,0.212,-0.2,-0.16,-0.42,-0.17,0.06299999999999994
1928-12-01,1928.0,12.0,0.0,15.5,96.0,5.6,-14.4,-3.9,0.6,13.9,-38.3,-29.4,0.44,0.402,0.387,0.149,0.338,-0.22799999999999998,1.204,-0.22,-0.39,-0.2,-0.03,-0.20280000000000004
1929-01-01,1929.0,1.0,0.0,8.6,72.4,12.2,-19.8,-14.3,0.6,12.2,-50.0,-42.8,-1.26,0.685,0.496,0.232,0.487,-0.01799999999999997,1.738,-0.17,-0.43,-0.33,-0.15,-0.8608
1929-02-01,1929.0,2.0,0.0,18.8,31.8,14.0,-15.1,-10.4,0.0,7.8,-41.1,-34.4,0.27,0.32,0.032,-0.078,0.064,-0.774,1.686,-0.17,-0.18,-0.08,-0.08,-0.5128
1929-03-01,1929.0,3.0,27.5325,28.7,25.4,13.7,-3.5966666666,0.8,9.34,16.7,-22.5,-17.2,-0.48,0.059,-0.051,0.175,0.039,-0.8320000000000001,0.407,-0.21,-0.15,-0.12,-0.15,0.032799999999999996
1929-04-01,1929.0,4.0,43.442,38.1,20.3,36.1,-2.6,2.1,14.4,21.7,-27.8,-13.3,-3.8,0.235,0.276,-0.187,0.117,-0.362,0.577,-0.23,-0.16,0.09,-0.15,-0.5754
1929-05-01,1929.0,5.0,155.35,29.5,39.4,50.5,5.4,9.3,24.4,26.7,-8.3,-7.8,0.67,0.277,0.346,0.607,0.413,0.292,-1.2,-0.46,-0.28,-0.02,-0.17,-0.1266
1929-06-01,1929.0,6.0,313.925,84.6,62.720000000000006,65.8,9.8,14.3,23.9,27.2,-4.4,2.2,-0.06,0.323,0.314,-0.184,0.146,0.014000000000000012,0.064,-0.57,-0.01,0.14,0.13,-0.5115999999999999
1929-07-01,1929.0,7.0,143.0,14.2,59.2,6.9,11.7,17.5,30.0,33.9,-5.0,1.7,0.26,0.167,0.054,0.19,0.138,-0.558,0.207,-0.58,0.04,-0.13,-0.02,0.11380000000000001
1929-08-01,1929.0,8.0,110.5975,20.8,22.6,17.0,11.8,17.4,30.6,33.9,-5.6,1.1,-0.07,-0.113,0.107,-0.223,-0.082,-0.088,-0.17,-0.53,-0.08,0.05,0.1,-0.324
1929-09-01,1929.0,9.0,68.735,33.5,68.3,25.9,5.6,9.4,22.8,26.1,-10.6,-5.0,0.25,0.99,0.912,1.101,1.034,-0.06599999999999998,-0.073,-0.36,-0.06,0.39,0.3,0.7646
1929-10-01,1929.0,10.0,0.0,24.1,168.4,34.5,1.8,7.5,17.2,26.7,-17.8,-12.8,0.29,0.863,0.955,0.356,0.764,-0.07400000000000002,0.803,-0.21,0.05,0.26,0.4,0.33860000000000007
1929-11-01,1929.0,11.0,0.0,41.1,31.860000000000003,39.4,-7.4,-0.7,7.8,15.6,-34.4,-26.1,2.15,0.707,0.616,0.819,0.754,-0.636,0.952,-0.22,0.06,0.12,0.18,-0.7246
1929-12-01,1929.0,12.0,0.0,95.0,74.9,25.4,-13.4,-8.8,1.1,12.2,-35.0,-31.7,3.8,1.285,1.37,1.057,1.304,-1.2560000000000002,0.531,-0.32,0.42,0.4,0.63,-0.53
1930-01-01,1930.0,1.0,0.0,28.7,22.9,8.6,-24.2,-15.9,-3.3,5.6,-51.1,-38.9,1.51,1.158,0.892,0.416,0.861,-1.45,1.306,-0.28,0.39,-0.03,0.35,-2.2058
1930-02-01,1930.0,2.0,0.0,28.7,69.9,8.4,-8.3,-1.9,5.0,16.7,-33.9,-24.4,-0.6,0.915,0.589,0.603,0.729,-0.1,0.684,-0.33,0.52,-0.05,0.39,-0.03699999999999992
1930-03-01,1930.0,3.0,33.5425,40.6,20.3,21.3,-7.3,-1.8,11.7,20.6,-36.7,-28.9,-0.7,0.4,0.292,0.267,0.354,-0.9280000000000002,0.039,-0.33,0.44,0.02,0.29,0.466
1930-04-01,1930.0,4.0,42.12,46.0,87.6,75.9,2.8,6.8,15.6,24.4,-10.0,-5.6,-2.13,0.357,0.292,-0.148,0.208,-0.22800000000000004,-0.33,-0.51,0.4,0.3,0.41,-0.1136
1930-05-01,1930.0,5.0,124.5375,57.7,19.1,30.2,5.2,8.3,19.4,23.3,-7.2,-2.2,1.84,-0.257,0.146,-0.498,-0.198,0.192,0.472,-0.36,-0.09,-0.12,-0.04,-0.24300000000000002
1930-06-01,1930.0,6.0,297.85,58.7,14.7,57.4,8.9,13.4,23.9,30.0,-5.0,0.6,-0.37,-0.194,0.021,0.021,-0.05,0.126,-0.839,-0.38,0.07,0.23,0.27,0.1696
1930-07-01,1930.0,7.0,214.22,8.4,59.040000000000006,37.3,12.0,17.1,30.0,34.4,-2.8,3.9,-1.3,-0.199,0.171,-0.784,-0.287,0.13399999999999998,-0.399,-0.32,0.22,0.77,0.64,0.1728
1930-08-01,1930.0,8.0,124.8225,54.1,4.6,27.2,11.3,17.1,30.0,32.8,-3.3,0.6,1.81,0.445,0.152,0.501,0.379,0.51,-0.385,-0.38,0.07,0.93,0.68,-0.06700000000000003
